order_item_id,order_id,item_id,item_name,price,quantity,line_total
10412,204853,583,Baby Corn Kadai,95,1,95
10413,204853,1151,Banana Split Icrcream,147,1,147
10414,204854,896,Tawa Jhinga,469,1,469
10415,204854,614,Hariyali Prawn Tikka,620,1,620
10416,204855,421,Jeera Pulao (jeera Rice),179,1,179
10417,204855,245,Kashmiri Grilled Prawns,350,1,350
10418,204856,442,Vegetable Pulao (Amul Butter),169,1,169
10419,204856,462,Mango & Raspberry  Ice Cream,215,1,215
10420,204857,341,Chinese Chopsuey,300,1,300
10421,204858,823,Veg Tawa Style,370,1,370
10422,204858,637,Chicken Mushroom,235,2,470
10423,204859,1139,Veg Paratha,70,1,70
10424,204860,6,Paneer Pasanda,230,1,230
10425,204860,1169,Paneer Tikka Achari,279,1,279
10426,204861,993,Prawn Chengdu Chowmien,300,1,300
10427,204861,945,Minute Maid Pulpy Orange (330 ml),70,1,70
10428,204862,24,Egg Bhurjee,100,2,200
10429,204862,971,Chicken Shanghai (Dry),320,1,320
10430,204862,5,Fruit Salad,200,1,200
10431,204863,723,Cheese Pulao (250 Gms),51,2,102
10432,204863,225,Coke zero can,57,1,57
10433,204864,887,Aloo Mattar Dry,95,1,95
10434,204864,1122,Milk Cake,51,1,51
10435,204865,141,Kadai Paneer Rice Bowl,149,1,149
10436,204866,341,Chinese Chopsuey,300,2,600
10437,204866,394,La Vie En Rose Cappuccino-Iced,241,1,241
10438,204867,794,Achari Matki Subzi,240,1,240
10439,204867,297,50-50 Paratha,89,1,89
10440,204868,294,Fish Autumn Rice  (Szechuan Style),360,1,360
10441,204868,498,Fish Corinder,350,1,350
10442,204869,702,Pindi Chole,140,1,140
10443,204870,71,Ari Fish,280,1,280
10444,204871,671,Shev Bhaji ( Served With 3 Fulkas),339,1,339
10445,204871,600,Panner 65,180,2,360
10446,204871,713,Mango Jar Cake,169,1,169
10447,204872,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,1,675
10448,204872,717,Mushroom Chilly Dry,110,1,110
10449,204873,454,Prawns Chinese Chop Suey,300,1,300
10450,204874,1145,Fixed Lunch Sunday,280,1,280
10451,204875,557,Veg Hyderabadi Biryani Bowl,129,1,129
10452,204875,296,Bun Tikki Cheese Slider,109,1,109
10453,204876,453,Makai Methi Malai,250,1,250
10454,204876,227,Missi Chef,65,3,195
10455,204877,739,New Kabir Special Veg (400 -500 Grm),289,1,289
10456,204877,1050,Bruschetta [150 Grams],375,2,750
10457,204878,583,Baby Corn Kadai,95,1,95
10458,204878,665,Murgh Reshmi Seekh Kebab,315,1,315
10459,204879,59,Bangda Fish Curry,250,1,250
10460,204879,570,Mutton Garlic,300,1,300
10461,204880,541,Soya Keema Masala,360,1,360
10462,204880,997,Veg Cheese Roll [8 Pc],360,1,360
10463,204881,896,Tawa Jhinga,469,1,469
10464,204881,600,Panner 65,180,2,360
10465,204882,583,Baby Corn Kadai,95,1,95
10466,204882,245,Kashmiri Grilled Prawns,350,1,350
10467,204882,422,Punjabi Lassi,48,1,48
10468,204883,1167,Jeera Aloo( Served With 3 Fulkas),239,1,239
10469,204884,1173,Murgh Bemisal,449,2,898
10470,204884,415,Pav Bhaji Family Pack,389,2,778
10471,204885,107,Hyderabad Spl Chicken,299,2,598
10472,204885,614,Hariyali Prawn Tikka,620,1,620
10473,204886,587,Garlic Cheese Kulcha,48,1,48
10474,204887,1188,Hyd. Mutton Biriyani (fry Pieces),280,3,840
10475,204887,584,French Fries With Choice Of Seasoning,185,1,185
10476,204887,685,Pour Over-Hot,171,1,171
10477,204888,1145,Fixed Lunch Sunday,280,1,280
10478,204888,584,French Fries With Choice Of Seasoning,185,1,185
10479,204888,505,Diet Coke (300 ml),80,2,160
10480,204889,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,1,529
10481,204889,946,Mango Pickle - 250Gms,99,1,99
10482,204889,62,Malai Gilori (2 Pcs),76,1,76
10483,204890,443,Veg Hunan (gravy)(chinese),260,1,260
10484,204890,920,"Dal Makhni Combo ( 3 Roti, Rice )",329,1,329
10485,204891,1026,Kadhi Gole,309,1,309
10486,204892,993,Prawn Chengdu Chowmien,300,1,300
10487,204892,67,Tea,90,1,90
10488,204893,1188,Hyd. Mutton Biriyani (fry Pieces),280,2,560
10489,204893,1000,Vegetable Sandwich,195,3,585
10490,204893,989,Dark Fantasy Sundae- Karamel Kiss Dessert Jar,230,1,230
10491,204893,703,Gobi 65,185,1,185
10492,204894,6,Paneer Pasanda,230,1,230
10493,204894,469,Papad Rosted,35,1,35
10494,204894,41,Kitkat Shake,180,1,180
10495,204895,917,Egg Schezwan Curry,210,1,210
10496,204895,890,Baby corn Manchurian Dry,199,1,199
10497,204896,877,Veg Jaipuri Rice Bowl,199,1,199
10498,204896,260,Chilli Chicken- Andhra Style,290,1,290
10499,204896,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
10500,204897,1086,Prawns Max Dum Pukht Biryani,600,1,600
10501,204897,714,Potato Bhaji (4 Pcs),50,1,50
10502,204897,303,Tuscan Tiramisu Dessert Jar,119,1,119
10503,204898,1012,Prawn Lat Lo Chowmien,215,1,215
10504,204898,146,Kakori Kebab,550,1,550
10505,204899,979,Chicken-Scalloppine,635,1,635
10506,204899,637,Chicken Mushroom,235,1,235
10507,204899,9,Pepsi (250 Ml),40,1,40
10508,204899,670,Tandoori Aloo,300,2,600
10509,204900,243,Vegetable Gulabi,290,1,290
10510,204900,518,Prawn Chilly Dry,250,1,250
10511,204901,1167,Jeera Aloo( Served With 3 Fulkas),239,1,239
10512,204901,920,"Dal Makhni Combo ( 3 Roti, Rice )",329,1,329
10513,204901,74,Walnut Brownie,99,1,99
10514,204902,120,Biriyani Rice [hyderabadi],48,3,144
10515,204903,671,Shev Bhaji ( Served With 3 Fulkas),339,1,339
10516,204904,1026,Kadhi Gole,309,1,309
10517,204904,1133,Bangada Neket Fry (Mecral),180,1,180
10518,204905,668,Crab Manchurian,220,1,220
10519,204905,895,Chicken boti kebab (6 pcs),315,2,630
10520,204905,148,Mocha Thick Shake,185,1,185
10521,204906,1188,Hyd. Mutton Biriyani (fry Pieces),280,1,280
10522,204906,1053,Curryleaf Chicken,269,1,269
10523,204906,624,Chips Masala 80Gm,65,1,65
10524,204907,414,Dum gosht handi,345,1,345
10525,204907,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
10526,204907,11,Mineral Water [500 Ml,29,1,29
10527,204908,583,Baby Corn Kadai,95,1,95
10528,204908,567,Indonesian Mushroom,250,2,500
10529,204908,475,Chiku Milk Shake,100,1,100
10530,204909,851,Desi Style Mutton Curry,560,1,560
10531,204909,189,Desi Ghee Aloo Tikki,109,1,109
10532,204910,443,Veg Hunan (gravy)(chinese),260,1,260
10533,204910,469,Papad Rosted,35,1,35
10534,204911,538,Kung Pao Tofu,299,2,598
10535,204911,1151,Banana Split Icrcream,147,1,147
10536,204912,531,Naga Dal,160,1,160
10537,204912,380,Simply Nachos,250,2,500
10538,204913,996,Fixed Lunch Wednesday,280,1,280
10539,204914,94,Vegetable Fried Rice,200,1,200
10540,204914,296,Bun Tikki Cheese Slider,109,1,109
10541,204914,290,Doda Burfi,188,1,188
10542,204915,606,Fish Biryani,329,1,329
10543,204915,1000,Vegetable Sandwich,195,2,390
10544,204916,762,Methi Matar Kaju Makhana,210,1,210
10545,204916,472,Boneless Mutton Keema Hyderabadi,450,1,450
10546,204917,1066,Hokomein Nooldes Seafood,495,1,495
10547,204918,1068,Steamed rice (Raita),135,1,135
10548,204918,327,Black Currant,80,1,80
10549,204918,559,Egg Omelette (2 Eggs),110,2,220
10550,204919,453,Makai Methi Malai,250,2,500
10551,204919,64,Chilly Chicken Andhra Style,289,2,578
10552,204920,702,Pindi Chole,140,1,140
10553,204920,1003,Gobi Chilly,330,1,330
10554,204920,597,Watermelon Iced Tea,200,2,400
10555,204921,975,Grilled Vegetable,252,1,252
10556,204921,518,Prawn Chilly Dry,250,1,250
10557,204922,163,Malai Kofta (sweet) (400 -500 Grm),279,1,279
10558,204922,965,Prawn Nam Prik Pao,399,1,399
10559,204922,1163,Nutella Shake,150,1,150
10560,204922,381,Kai Ga Prao,260,2,520
10561,204923,668,Crab Manchurian,220,1,220
10562,204923,665,Murgh Reshmi Seekh Kebab,315,1,315
10563,204924,724,Malvani Chicken Curry,280,2,560
10564,204924,529,Chicken Spring Roll + Coke (300 Ml ),330,1,330
10565,204925,94,Vegetable Fried Rice,200,2,400
10566,204925,774,Hard Base Pizza 6',97,1,97
10567,204926,73,Murgh Biryani Boneless,30,1,30
10568,204927,1019,Palak Dal,140,1,140
10569,204927,720,Boneless Chicken Nagarjuna Roast,355,1,355
10570,204927,588,Pista Malai 800 ML,137,1,137
10571,204928,372,Anda Biryani,300,1,300
10572,204928,166,Chilly Gobi,245,1,245
10573,204928,5,Fruit Salad,200,1,200
10574,204928,875,Dachen Chicken,299,2,598
10575,204929,484,Boneless Biryani Combo,349,1,349
10576,204929,218,Chilli Beef,279,1,279
10577,204929,415,Pav Bhaji Family Pack,389,1,389
10578,204930,243,Vegetable Gulabi,290,1,290
10579,204930,306,Litchi Rabdi,77,1,77
10580,204931,1161,Donne Chicken Lollipop Biriyani,235,1,235
10581,204931,672,Malabar Lachha Paratha [150 Grams],95,1,95
10582,204932,18,Executive Mushroom Biryani [500 Ml],128,3,384
10583,204932,451,Almond Glaze,143,1,143
10584,204933,59,Bangda Fish Curry,250,1,250
10585,204933,11,Mineral Water [500 Ml,29,1,29
10586,204934,894,Biryani Rice (non-veg),160,2,320
10587,204935,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,2,500
10588,204935,218,Chilli Beef,279,1,279
10589,204935,597,Watermelon Iced Tea,200,1,200
10590,204936,59,Bangda Fish Curry,250,1,250
10591,204937,752,Ginger Fish Sauce,330,1,330
10592,204937,490,Coriander Fish,330,3,990
10593,204937,950,Fresh Mango ( Seasonal ) Fresh Batch Ice Cream Tub - 1 L,476,1,476
10594,204938,752,Ginger Fish Sauce,330,1,330
10595,204938,898,Chicken Dry Pepper,190,1,190
10596,204938,435,Kid's Treat,179,1,179
10597,204939,14,Mutton Spicy Andhara Biryani,440,3,1320
10598,204939,916,Mushroom Tikka Dry,210,1,210
10599,204939,614,Hariyali Prawn Tikka,620,1,620
10600,204940,163,Malai Kofta (sweet) (400 -500 Grm),279,1,279
10601,204940,1143,Smoked Pork,360,1,360
10602,204941,1178,Black Peppered Chicken Noodles,210,1,210
10603,204941,1000,Vegetable Sandwich,195,3,585
10604,204941,239,Punjabi Salted Lassi,99,1,99
10605,204942,979,Chicken-Scalloppine,635,1,635
10606,204942,100,Prawns Pepper,29,1,29
10607,204942,327,Black Currant,80,1,80
10608,204943,1068,Steamed rice (Raita),135,1,135
10609,204943,720,Boneless Chicken Nagarjuna Roast,355,3,1065
10610,204943,318,Masala Sprite,60,1,60
10611,204944,1094,Peppered Chicken,635,1,635
10612,204944,1083,Ebi Tempura,620,1,620
10613,204945,896,Tawa Jhinga,469,1,469
10614,204945,26,Aloo 65,48,1,48
10615,204946,999,Fragrant Rice Vegetable,71,2,142
10616,204946,1106,Green Pepper Chilli  B/L,319,1,319
10617,204946,902,Mocha Brownie Fudge [loose Tub 500 Ml],200,3,600
10618,204947,285,Hyderabadi Paneer (Spicy),200,1,200
10619,204947,839,Thai Fried Prawns,350,1,350
10620,204947,1100,Orange,70,1,70
10621,204948,127,Mixed Vegetable Paratha PD,150,1,150
10622,204948,1133,Bangada Neket Fry (Mecral),180,1,180
10623,204949,285,Hyderabadi Paneer (Spicy),200,1,200
10624,204949,479,Chocolate Ice cream Scoop,50,1,50
10625,204949,166,Chilly Gobi,245,1,245
10626,204950,531,Naga Dal,160,1,160
10627,204950,839,Thai Fried Prawns,350,1,350
10628,204951,379,Baghara Bhat Fried Rice,220,1,220
10629,204951,146,Kakori Kebab,550,2,1100
10630,204952,1173,Murgh Bemisal,449,1,449
10631,204952,66,Banana Bhaji (4 Pcs),50,1,50
10632,204952,303,Tuscan Tiramisu Dessert Jar,119,1,119
10633,204953,724,Malvani Chicken Curry,280,1,280
10634,204954,107,Hyderabad Spl Chicken,299,1,299
10635,204954,1020,Wok Tossed Chilli Fish,590,1,590
10636,204954,1122,Milk Cake,51,1,51
10637,204955,35,Mangalorean Style - White Pomfret Fish Curry [1pc],399,1,399
10638,204955,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
10639,204956,1094,Peppered Chicken,635,1,635
10640,204956,1003,Gobi Chilly,330,1,330
10641,204957,285,Hyderabadi Paneer (Spicy),200,1,200
10642,204957,1151,Banana Split Icrcream,147,1,147
10643,204958,94,Vegetable Fried Rice,200,1,200
10644,204958,890,Baby corn Manchurian Dry,199,2,398
10645,204959,668,Crab Manchurian,220,1,220
10646,204960,103,Crispy Brown Onion Chicken Fried Rice,210,1,210
10647,204960,639,Babycorn 65,150,2,300
10648,204960,986,Rasgulla Tin Pack,119,1,119
10649,204961,1029,Chicken Mole,415,2,830
10650,204962,1034,Braised Cottage Cheese In Ginger Coriander Sauce,645,1,645
10651,204962,100,Prawns Pepper,29,2,58
10652,204963,14,Mutton Spicy Andhara Biryani,440,1,440
10653,204963,260,Chilli Chicken- Andhra Style,290,1,290
10654,204963,322,Honey Lemon Ginger Tea,110,1,110
10655,204964,917,Egg Schezwan Curry,210,1,210
10656,204964,146,Kakori Kebab,550,1,550
10657,204965,801,Assamese Non-veg Thali 299,329,1,329
10658,204965,473,Murg Sheek Kebab,155,1,155
10659,204966,264,Vegetable Noodles,200,1,200
10660,204967,163,Malai Kofta (sweet) (400 -500 Grm),279,1,279
10661,204967,1122,Milk Cake,51,1,51
10662,204967,328,Bhel puri,70,2,140
10663,204968,538,Kung Pao Tofu,299,1,299
10664,204968,1056,Haryali Paneer Kabab,250,2,500
10665,204968,555,Mango Smoothie,110,1,110
10666,204968,181,Chicken garlic kebab (6 pcs),315,2,630
10667,204969,887,Aloo Mattar Dry,95,3,285
10668,204969,567,Indonesian Mushroom,250,1,250
10669,204969,1192,Tandoori Kebab (6 Pcs),190,1,190
10670,204970,1167,Jeera Aloo( Served With 3 Fulkas),239,1,239
10671,204970,657,Paneer Cutlet (1 Pc) (50 gms),38,1,38
10672,204970,875,Dachen Chicken,299,2,598
10673,204971,1148,Murgh Dum Biryani,260,1,260
10674,204971,277,Plain Naan (1 Pc),27,1,27
10675,204972,826,Veg Pulao,246,1,246
10676,204972,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
10677,204973,25,Chicken Chinese Chop Suey (Bland),265,1,265
10678,204973,328,Bhel puri,70,1,70
10679,204974,762,Methi Matar Kaju Makhana,210,1,210
10680,204974,1143,Smoked Pork,360,1,360
10681,204974,74,Walnut Brownie,99,2,198
10682,204975,1126,Chicken Pulao,244,2,488
10683,204975,726,Imperial Mix Mutton Parotta,190,1,190
10684,204975,1005,Fig & Honey Ice Cream Scoop,60,1,60
10685,204976,103,Crispy Brown Onion Chicken Fried Rice,210,1,210
10686,204976,916,Mushroom Tikka Dry,210,2,420
10687,204976,909,New York Cheesecake,209,1,209
10688,204977,119,Mix Veg Roast,175,1,175
10689,204977,1060,Butter Naan (1 Pc),65,2,130
10690,204978,18,Executive Mushroom Biryani [500 Ml],128,1,128
10691,204978,567,Indonesian Mushroom,250,2,500
10692,204978,303,Tuscan Tiramisu Dessert Jar,119,1,119
10693,204979,975,Grilled Vegetable,252,2,504
10694,204979,275,Paneer Paratha [pc 1],220,1,220
10695,204980,90,Classic Chicken Veniziana,545,1,545
10696,204980,1111,Lemon Chicken Dry Boneless,289,2,578
10697,204980,198,Almond Carnival 80gm,75,1,75
10698,204981,1188,Hyd. Mutton Biriyani (fry Pieces),280,2,560
10699,204982,816,Egg Curry Roti,95,1,95
10700,204982,916,Mushroom Tikka Dry,210,1,210
10701,204982,239,Punjabi Salted Lassi,99,1,99
10702,204983,1136,Hyderabadi Bhurji Rice [400 Gm],210,1,210
10703,204984,892,Alu Gobi Masala,224,1,224
10704,204985,674,Pan-Seared Prawns Soft Tacos,390,1,390
10705,204986,6,Paneer Pasanda,230,1,230
10706,204986,559,Egg Omelette (2 Eggs),110,1,110
10707,204987,1171,Sweet Khoya Kaju,160,1,160
10708,204987,1143,Smoked Pork,360,1,360
10709,204988,781,Punjabi Egg Curry [250 Gm],110,1,110
10710,204988,639,Babycorn 65,150,1,150
10711,204988,11,Mineral Water [500 Ml,29,1,29
10712,204989,816,Egg Curry Roti,95,1,95
10713,204989,490,Coriander Fish,330,1,330
10714,204990,1117,Dal Punjabi,95,1,95
10715,204990,774,Hard Base Pizza 6',97,2,194
10716,204991,234,Ginger Thokku [400 Gm],299,1,299
10717,204991,870,Vegetable Seekh Kebab,300,1,300
10718,204991,1009,Anjal King,405,1,405
10719,204992,587,Garlic Cheese Kulcha,48,1,48
10720,204992,670,Tandoori Aloo,300,1,300
10721,204993,185,Butter tandoori roti,40,1,40
10722,204993,895,Chicken boti kebab (6 pcs),315,2,630
10723,204993,623,Choco Nut Sundae,135,1,135
10724,204994,1085,Paneer Butter Masala Thali,289,1,289
10725,204994,397,Apple Milk Shake,51,1,51
10726,204995,541,Soya Keema Masala,360,1,360
10727,204995,498,Fish Corinder,350,1,350
10728,204996,725,Veg Special Gravy,195,1,195
10729,204996,1050,Bruschetta [150 Grams],375,1,375
10730,204997,14,Mutton Spicy Andhara Biryani,440,2,880
10731,204997,1071,Chatpata Tandoori Aloo,260,1,260
10732,204997,770,Caribbean Sunshine,180,1,180
10733,204998,1094,Peppered Chicken,635,1,635
10734,204998,784,Mocha Delite coffee,110,1,110
10735,204999,892,Alu Gobi Masala,224,1,224
10736,204999,569,Crispy Babycorn Manchurian,450,2,900
10737,204999,262,Cheezy Choley Bhature,249,1,249
10738,205000,378,Singapore Noodles,285,1,285
10739,205000,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
10740,205001,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
10741,205001,567,Indonesian Mushroom,250,1,250
10742,205001,593,Prawn Fry,250,1,250
10743,205002,185,Butter tandoori roti,40,1,40
10744,205002,1122,Milk Cake,51,1,51
10745,205003,103,Crispy Brown Onion Chicken Fried Rice,210,1,210
10746,205003,726,Imperial Mix Mutton Parotta,190,1,190
10747,205004,706,Chicken Hong Kong Style Sauce,299,1,299
10748,205004,965,Prawn Nam Prik Pao,399,1,399
10749,205005,541,Soya Keema Masala,360,2,720
10750,205006,16,Ghee South Indian Flavoured Rice,235,1,235
10751,205006,587,Garlic Cheese Kulcha,48,1,48
10752,205006,490,Coriander Fish,330,1,330
10753,205007,823,Veg Tawa Style,370,1,370
10754,205007,766,Garam Jalebi,143,3,429
10755,205008,258,Mushroom Masala Rice Bowl,149,1,149
10756,205008,1056,Haryali Paneer Kabab,250,2,500
10757,205009,94,Vegetable Fried Rice,200,1,200
10758,205009,100,Prawns Pepper,29,1,29
10759,205009,457,Chicken Sholay Kabab (B/L),319,1,319
10760,205010,129,Naadan Mutton Curry,350,1,350
10761,205010,607,Samosa Chole Chaat (200 gms),90,1,90
10762,205010,1183,Ferrero Rocher Jar Cake,169,1,169
10763,205011,752,Ginger Fish Sauce,330,1,330
10764,205011,189,Desi Ghee Aloo Tikki,109,1,109
10765,205011,590,Flax Shon Papdi [250 Gms],143,1,143
10766,205012,119,Mix Veg Roast,175,1,175
10767,205013,1026,Kadhi Gole,309,1,309
10768,205014,390,Veg Fried Rice And Gravy,285,1,285
10769,205014,1193,Chicken Pepper Dry [boneless],255,1,255
10770,205015,409,Crispy Brown Onion Egg Fried Rice,195,1,195
10771,205016,1022,Chicken tangri masala (4 pcs),415,1,415
10772,205016,670,Tandoori Aloo,300,1,300
10773,205016,318,Masala Sprite,60,1,60
10774,205017,185,Butter tandoori roti,40,1,40
10775,205017,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
10776,205017,393,Dilliwala Masala Chaas,100,1,100
10777,205018,606,Fish Biryani,329,2,658
10778,205018,1193,Chicken Pepper Dry [boneless],255,1,255
10779,205019,8,Veg Garlic Hakka Noodles,239,1,239
10780,205019,1005,Fig & Honey Ice Cream Scoop,60,1,60
10781,205020,826,Veg Pulao,246,1,246
10782,205020,1083,Ebi Tempura,620,1,620
10783,205020,675,Fruit Sundae with Ice,110,1,110
10784,205021,626,Egg In Choice Of Sauce,165,1,165
10785,205021,53,Chicken Pakora,349,1,349
10786,205022,1139,Veg Paratha,70,1,70
10787,205022,659,Boiled Eggs (2 Pcs),30,1,30
10788,205022,1105,Tripple Chocolate Scoop,48,1,48
10789,205023,762,Methi Matar Kaju Makhana,210,1,210
10790,205023,326,Chicken Achari Tikka,420,1,420
10791,205024,979,Chicken-Scalloppine,635,1,635
10792,205024,898,Chicken Dry Pepper,190,1,190
10793,205025,472,Boneless Mutton Keema Hyderabadi,450,1,450
10794,205025,100,Prawns Pepper,29,1,29
10795,205026,1178,Black Peppered Chicken Noodles,210,1,210
10796,205026,327,Black Currant,80,1,80
10797,205027,35,Mangalorean Style - White Pomfret Fish Curry [1pc],399,1,399
10798,205028,1097,Boneless 2 Persons Chicken Biryani,760,1,760
10799,205028,555,Mango Smoothie,110,2,220
10800,205029,443,Veg Hunan (gravy)(chinese),260,1,260
10801,205029,381,Kai Ga Prao,260,1,260
10802,205029,949,Thums Up Tin 330 ML,57,1,57
10803,205029,1003,Gobi Chilly,330,1,330
10804,205030,341,Chinese Chopsuey,300,1,300
10805,205030,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
10806,205031,864,Cream Chicken,329,1,329
10807,205032,421,Jeera Pulao (jeera Rice),179,1,179
10808,205032,239,Punjabi Salted Lassi,99,1,99
10809,205032,225,Coke zero can,57,2,114
10810,205033,809,Devils Prawn,380,3,1140
10811,205033,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
10812,205033,9,Pepsi (250 Ml),40,1,40
10813,205034,1019,Palak Dal,140,1,140
10814,205034,198,Almond Carnival 80gm,75,1,75
10815,205034,657,Paneer Cutlet (1 Pc) (50 gms),38,1,38
10816,205035,864,Cream Chicken,329,1,329
10817,205035,516,Cheese Dahi Puri,75,1,75
10818,205036,975,Grilled Vegetable,252,1,252
10819,205036,1032,Rooh Afza Milk Shake,100,1,100
10820,205037,780,Bharwan Kulcha Cheese (1 Pc),109,2,218
10821,205037,1106,Green Pepper Chilli  B/L,319,1,319
10822,205038,185,Butter tandoori roti,40,1,40
10823,205038,1125,Chilli Chicken (B/L),319,1,319
10824,205039,16,Ghee South Indian Flavoured Rice,235,1,235
10825,205039,1083,Ebi Tempura,620,1,620
10826,205040,163,Malai Kofta (sweet) (400 -500 Grm),279,1,279
10827,205040,653,Lychee Juice,160,1,160
10828,205040,250,Tawa Gobhi Paratha (2 Pcs),149,2,298
10829,205041,723,Cheese Pulao (250 Gms),51,1,51
10830,205041,875,Dachen Chicken,299,1,299
10831,205041,209,Kodubale 200Gms,95,2,190
10832,205042,264,Vegetable Noodles,200,1,200
10833,205043,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
10834,205043,1134,Namprik Prawns,330,1,330
10835,205044,378,Singapore Noodles,285,1,285
10836,205044,184,Boondi Jaljeera,100,1,100
10837,205045,453,Makai Methi Malai,250,1,250
10838,205045,123,Murg E Pathani Full,415,1,415
10839,205046,73,Murgh Biryani Boneless,30,2,60
10840,205047,996,Fixed Lunch Wednesday,280,1,280
10841,205048,541,Soya Keema Masala,360,2,720
